No. segment,WL,MWL,IEMG,Variance,Skewness,Kurtosis,DASDV
1,0.0134228187919463,0.0268456375838926,9.7214765100671,5.65224678147017e-06,-0.0671892069255539,1.9978998367363,0.000354214640247825
1,0.0167785234899329,0.0335570469798658,9.82550335570469,6.44905578420707e-06,-0.225860979093682,1.77713515723174,0.000396024007109885
1,0.0134228187919463,0.0268456375838926,9.85234899328859,6.62749917814969e-06,-0.271556244012937,1.74555979164368,0.000354214640247825
1,0.0134228187919463,0.0268456375838926,10.003355704698,5.85508673317838e-06,-0.476582848825563,2.03024856070549,0.000354214640247825
1,0.0100671140939597,0.0201342281879195,10.496644295302,2.42013853034662e-06,-0.816026113253447,1.66589861751153,0.000306758876846983
1,0.0201342281879195,0.0402684563758389,10.8221476510067,3.5876009499936e-06,0.920189101221025,6.70635133924568,0.000433822564015341
1,0.0369127516778524,0.0738255033557047,11.8187919463087,3.04604964593554e-05,1.24824454222661,4.12404365050163,0.000587398528476378
1,0.10738255033557,0.214765100671141,18.4798657718121,0.00102071982573441,1.44327574508116,3.51120052331368,0.00100187029645916
1,0.167785234899329,0.335570469798658,26.4026845637584,0.00161874088361628,0.322922574785489,1.40716313733698,0.00125233787057395
1,0.177852348993289,0.355704697986577,31.3020134228188,0.00103985239050926,-0.147468924777487,1.84704652160353,0.00128936075269807
1,0.221476510067114,0.442953020134228,33.5268456375839,0.000616643821729975,0.232530509121185,2.01134384058677,0.00143882667042882
1,0.191275167785235,0.38255033557047,31.755033557047,0.00049991256622219,0.667136287645346,2.92053770683865,0.00133713094421004
1,0.144295302013423,0.288590604026846,27.4026845637584,0.000142089386171593,-0.0914299345823236,2.22842082447567,0.00116137036391643
1,0.134228187919463,0.268456375838926,27.2046979865772,0.000129541452337679,-0.0947362982408389,2.46988658962669,0.00112012504376028
1,0.0906040268456376,0.181208053691275,27.7818791946309,8.27774333680865e-05,0.435403280011139,2.45627908235013,0.000920276630540947
1,0.0771812080536913,0.154362416107383,25.255033557047,0.000130197806872137,-0.36210565244912,2.19246019410793,0.000849376868859697
1,0.0838926174496644,0.167785234899329,24.8456375838926,0.000132004894758059,-0.0989511062941101,2.0441813292502,0.000885536600619563
1,0.0738255033557047,0.147651006711409,23.2348993288591,5.80415020578636e-05,-0.425695059085239,3.11797820697652,0.000830706965489293
1,0.0671140939597315,0.134228187919463,22.265100671141,3.47629165518808e-05,-1.01682475706181,3.080832085223,0.00079204801421977
1,0.0402684563758389,0.0805369127516778,22.261744966443,2.82968703078013e-05,-0.453695237730967,1.68541311065001,0.000613517753693965
1,0.0402684563758389,0.0805369127516779,21.2818791946309,3.52282808912595e-05,0.0805783067790284,1.53524210391724,0.000613517753693965
1,0.0503355704697987,0.100671140939597,20.8758389261745,2.5616298523307e-05,0.268036418005714,1.99021720397434,0.000685933701331339
1,0.0436241610738255,0.087248322147651,20.3456375838926,1.73138013934227e-05,0.644664075607922,2.83674677904827,0.000638569523966782
1,0.0469798657718121,0.0939597315436242,20.1677852348993,2.35374504099883e-05,0.166264439588477,2.58078524077375,0.000662674912593375
1,0.0369127516778524,0.0738255033557047,19.3489932885906,4.19659131016081e-05,-0.00965288149393954,2.06458294609593,0.000587398528476378
1,0.023489932885906,0.0469798657718121,18.0469798657718,2.2793006875884e-05,0.346094119592602,1.60017771106166,0.000468581924416978
1,0.0201342281879195,0.0402684563758389,17.4228187919463,1.23530227634801e-05,1.11690584380875,3.79814043833723,0.000433822564015341
1,0.0201342281879195,0.0402684563758389,16.9765100671141,6.52424946046315e-06,-0.581816216852501,3.16989019978014,0.000433822564015341
1,0.0201342281879195,0.0402684563758389,15.9563758389262,4.06320313057745e-05,-0.844806026021009,2.07566228841989,0.00043382256401534
1,0.0335570469798658,0.0671140939597315,15.010067114094,5.26957805986054e-05,-0.0117393715849278,1.23026726892243,0.000560062521880138
1,0.0604026845637584,0.120805369127517,15.3758389261745,7.66396950870811e-05,0.350122856460773,1.77101074893806,0.000751402722344372
1,0.0604026845637584,0.120805369127517,14.4463087248322,6.97092429398209e-05,1.1342149516623,2.96368118314959,0.000751402722344372
1,0.0570469798657718,0.114093959731544,14.7080536912752,6.20431474453645e-05,1.18424764132314,3.15261288980845,0.000730232187940972
1,0.0503355704697987,0.100671140939597,14.4026845637584,6.70570757190107e-05,1.23060670930653,3.29516785394135,0.000685933701331339
1,0.0302013422818792,0.0604026845637584,12.9395973154363,7.71488860998744e-06,0.314026206243477,3.26176402170814,0.000531321960371738
1,0.0369127516778523,0.0738255033557047,13.6543624161074,2.56581211937623e-05,0.806133530022176,2.77521841260313,0.000587398528476378
1,0.0436241610738255,0.087248322147651,13.5503355704698,2.71355941581591e-05,0.857547992097166,2.69608676538302,0.000638569523966782
1,0.0369127516778523,0.0738255033557047,13.6040268456376,2.52647266997921e-05,0.998225110949934,2.76938741179584,0.000587398528476378
1,0.0369127516778524,0.0738255033557047,13.1946308724832,3.23651705763405e-05,0.736712691518814,2.95968411829562,0.000587398528476378
1,0.023489932885906,0.0469798657718121,11.9798657718121,7.70059919758189e-06,-0.55450403316195,2.91655086879515,0.000468581924416978
1,0.023489932885906,0.0469798657718121,11.6812080536913,5.63551771328805e-06,-0.565938433836988,3.2335975645544,0.000468581924416978
1,0.0201342281879195,0.0402684563758389,11.3691275167785,5.6823068258599e-06,0.292287853510133,2.87677208360099,0.000433822564015341
1,0.0134228187919463,0.0268456375838926,11.4865771812081,3.07318210339342e-06,-0.268031415947395,1.60949433999709,0.000354214640247825
