No. segment,WL,MWL,IEMG,Variance,Skewness,Kurtosis,DASDV
1,0.0131195335276968,0.0247813411078717,6.71574344023324,2.35697809376736e-06,0.597527260148505,2.78154047563424,0.000230807498820376
1,0.021865889212828,0.043731778425656,7.12244897959183,7.07999382696041e-06,0.574790896326127,2.23266107502816,0.000297971199703701
1,0.0233236151603499,0.0466472303206997,7.40087463556851,5.3816496351549e-06,0.0970821230491581,2.8349479807013,0.000307743331760501
1,0.0174927113702624,0.0349854227405248,7.55685131195335,3.17501725009838e-06,0.970249169402199,3.33492485323485,0.000266513543149856
1,0.0174927113702624,0.0349854227405248,7.40816326530612,4.00783777039823e-06,0.849068081548663,3.31264703840373,0.000266513543149856
1,0.0145772594752187,0.0291545189504373,7.46064139941691,4.80100017068381e-06,0.904431362887698,3.25285451501341,0.000243292465773005
1,0.0189504373177843,0.0379008746355685,7.61953352769679,5.9419932214263e-06,0.418883055891358,2.09860995489542,0.000277396090586153
1,0.0233236151603499,0.043731778425656,7.51020408163265,7.21633094601447e-06,0.385673437430706,1.89061364571761,0.000326411095129188
1,0.260932944606414,0.0758017492711378,18.435860058309,0.00346075023958174,1.70925051006664,4.27267010939002,0.00142901967257832
1,0.379008746355685,0.132653061224491,27.6705539358601,0.00411479230013936,0.548158404833552,1.79308795097706,0.00162478570464696
1,0.715743440233236,0.236151603498544,55.9825072886297,0.0176744676253851,1.13426469668236,3.58207676831916,0.00272986722923484
1,0.784256559766764,0.263848396501461,99.1137026239067,0.0280031880866723,0.354544095410504,1.43206861974015,0.00278673439278493
1,0.597667638483965,0.256559766763853,139.084548104956,0.0342460864716066,-0.429292256890851,1.50446933823144,0.00246675045700132
1,0.641399416909621,0.278425655976681,172.48833819242,0.0123348090172405,-1.40892102331357,4.4670317751257,0.00254702927734433
1,0.37463556851312,0.225947521865894,175.967930029155,0.00641740535932968,-0.277841054081383,1.83447539188839,0.0013997247983633
1,0.319241982507289,0.227405247813413,162.281341107872,0.00999942756496204,0.309473108732712,1.39792719479725,0.00129426103874914
1,0.379008746355685,0.274052478134112,143.037900874636,0.00433908606524706,1.36576007779794,3.80912223621057,0.00140605365414117
1,0.306122448979592,0.294460641399418,122.313411078717,0.00224393323102091,-0.795656693814972,2.68461654336188,0.00119188479881481
1,0.276967930029154,0.320699708454811,112.514577259475,0.00245980138847827,0.0174048484507382,1.59441739987115,0.001141142815708
1,0.357142857142857,0.323615160349855,104.065597667639,0.00284264667320238,0.608475118283211,2.46999888867609,0.00133034491567678
