No. segment,WL,MWL,IEMG,Variance,Skewness,Kurtosis,DASDV
2,0.0277777777777778,0.0555555555555555,16.0694444444445,3.01068616718441e-05,0.128340086056733,1.45511780528034,0.00051832872976533
2,0.0277777777777778,0.0555555555555555,14.9652777777778,2.37003286783896e-05,1.03311540681106,2.77577249769801,0.00051832872976533
2,0.0243055555555555,0.0486111111111111,14.15625,3.92838125236424e-06,0.66874618332509,3.33823323128108,0.0004848521301259
2,0.0208333333333333,0.0416666666666666,14.4305555555555,7.16289867449208e-06,0.618433149485195,2.46837200099126,0.000448885847488095
2,0.0173611111111111,0.0347222222222222,14.8298611111111,8.27253974207236e-06,-0.0368429150998332,2.02553261541133,0.000409774840690089
2,0.0208333333333333,0.0416666666666667,15.5763888888889,8.44465304763652e-06,0.194416368787572,2.86709801859026,0.000448885847488096
2,0.0347222222222222,0.0694444444444445,15.9756944444444,1.49667678219009e-05,-0.104465358730575,3.50169692975679,0.000579509137223199
2,0.0451388888888889,0.0902777777777778,15.8159722222222,2.0001991551511e-05,-0.15600827789037,2.65576290786397,0.000660742076882295
2,0.0590277777777778,0.118055555555556,16.4513888888889,2.8433304651887e-05,-0.405669960672414,2.3962356247396,0.000755587472244478
2,0.0555555555555555,0.111111111111111,15.8923611111111,3.39031494604258e-05,0.162045077179379,1.81501412584219,0.000733027519401749
2,0.0451388888888889,0.0902777777777777,15.4618055555556,2.80037210355601e-05,0.690770280106236,2.34325345141376,0.000660742076882295
2,0.0416666666666667,0.0833333333333333,16.0833333333333,2.98083453695107e-05,0.152034658532798,1.63415022986575,0.000634820453475005
2,0.03125,0.0625,15.8645833333333,2.22580285063964e-05,-0.0437907496302533,1.4777286470539,0.000549770639551312
2,0.03125,0.0625,16.9895833333333,2.58917181965508e-05,-0.499925030181855,2.40105276589009,0.000549770639551312
2,0.03125,0.0625,18.0590277777778,8.56359313684751e-06,0.403881885836022,2.49989683165053,0.000549770639551312
2,0.0277777777777778,0.0555555555555556,18.1145833333333,7.72326974577875e-06,0.516835110941268,2.55642524418797,0.00051832872976533
2,0.0243055555555556,0.0486111111111111,18.0625,8.70137706764331e-06,0.361264532959121,2.46403465012113,0.000484852130125901
2,0.0277777777777778,0.0555555555555556,17.4652777777778,8.78943937683169e-06,0.563810017758437,3.14687718996906,0.000518328729765331
2,0.0208333333333333,0.0416666666666667,16.5694444444444,1.00241774323586e-05,-0.0619948651333501,1.91009564511477,0.000448885847488096
2,0.0138888888888889,0.0277777777777778,15.8715277777777,7.58968370048452e-06,0.593500157139049,1.8352469042957,0.000366513759700875
2,0.0173611111111111,0.0347222222222222,15.5173611111111,4.74631592075801e-06,1.24208520602732,3.40777568290462,0.00040977484069009
2,0.00694444444444445,0.0138888888888889,15.7743055555556,9.36510940861295e-06,0.819809647990147,1.79350185198183,0.000259164364882665
2,0.0138888888888889,0.0277777777777778,16.0416666666667,9.00026651535473e-06,0.327230414007414,1.42097349075518,0.000366513759700875
4,0.0277777777777778,0.0555555555555556,17.4965277777778,1.81011889964025e-05,0.169049467637231,2.0374536929735,0.00051832872976533
4,0.0277777777777778,0.0555555555555556,17.6180555555555,1.75568631763663e-05,-0.0102013076438646,2.11333317382756,0.00051832872976533
4,0.0277777777777778,0.0555555555555556,17.2222222222222,1.00823881113136e-05,-0.357087926041568,2.33711246049066,0.000518328729765331
4,0.03125,0.0625,16.7708333333333,1.29462788868256e-05,0.140588078424375,1.86555940791432,0.000549770639551312
4,0.0347222222222222,0.0694444444444445,17.2013888888889,1.1265632104688e-05,-0.304746152624627,2.11676709369546,0.000579509137223199
4,0.0381944444444445,0.0763888888888889,17.4756944444444,1.7022052563467e-05,0.0275504721955541,2.13992390532893,0.000607794310715142
4,0.0416666666666667,0.0833333333333333,17.6180555555555,2.13853347537933e-05,0.0747098564484833,1.80575973422455,0.000634820453475006
4,0.0520833333333333,0.104166666666667,18.0138888888889,1.66288506214871e-05,-0.188915623514649,2.03801662496557,0.000709750843738677
4,0.0520833333333333,0.104166666666667,18.03125,1.56488775727329e-05,-0.17118744271422,2.20930747300698,0.000709750843738677
4,0.0451388888888889,0.0902777777777778,17.5868055555556,1.23338540353195e-05,0.200474467607028,2.66286586132555,0.000660742076882295
4,0.0347222222222222,0.0694444444444444,16.7361111111111,1.32168092858153e-05,-0.0105008681322562,1.88121664013447,0.000579509137223199
4,0.0243055555555556,0.0486111111111111,16.3541666666667,9.58797048557378e-06,0.143232730932181,1.8547513962968,0.000484852130125901
4,0.0208333333333333,0.0416666666666667,16.0694444444444,7.53902921543231e-06,0.261537991145323,1.64678611169438,0.000448885847488096
4,0.0208333333333333,0.0416666666666667,16.0347222222222,7.09685194260081e-06,0.302778754048377,1.75615495609353,0.000448885847488096
4,0.0243055555555556,0.0486111111111111,16.5972222222222,8.20173540661264e-06,0.252372232495095,2.56148570832447,0.000484852130125901
4,0.0208333333333333,0.0381944444444445,17.3402777777778,1.10865223232879e-05,-0.217324713093795,1.95706204112713,0.000448885847488096
4,0.0173611111111111,0.0347222222222222,18.1701388888889,1.3350302044765e-05,-0.19589470100791,1.82518750776288,0.000409774840690089
4,0.0208333333333333,0.0416666666666667,18.5833333333333,8.78533477767462e-06,-0.818414610805372,3.27542574979652,0.000448885847488095
4,0.0277777777777778,0.0555555555555555,17.7395833333334,4.17698003176691e-05,-1.11369446760569,2.76841370149982,0.00051832872976533
4,0.0416666666666667,0.0833333333333333,17.3645833333333,4.55646888110836e-05,-0.601218542309481,1.95547191806887,0.000634820453475005
